X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun
en-US,Morrisville,Wake,"3001 Market Center Dr, Morrisville, NC 27560",SWC NC Hwy 54 & Cary Parkway,35.805402,-78.816133,NC,2721,TRUE,2011-10-05T12:00:00,RG4,Morrisville,12-hour,372,395,300,,EST,Eastern Std Time,UTC,-5,STR,(919) 379-2180,(919) 379-2190,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Raleigh,Wake,"4841 Grove Barton Rd, Raleigh, NC 27613-1900",SEC US 70 & Lynn Rd,35.870472,-78.719468,NC,1080,TRUE,1997-07-23T12:00:00,RG4,Raleigh Hwy 70,12-hour,372,395,300,,EST,Eastern Std Time,UTC,-5,STR,(919) 785-1803,(919) 714-8871,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Cary,Wake,"2021 Walnut St, Cary, NC 27518-9205",NEC Dillard & Walnut,35.758061,-78.738405,NC,961,TRUE,1995-03-08T12:00:00,RG4,Cary,12-hour,372,395,300,,EST,Eastern Std Time,UTC,-5,STR,(919) 233-4451,(919) 424-0153,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00
en-US,Raleigh,Wake,"2512 Hillsborough St, Raleigh, NC 27607-7249",NEC Hillsborough St & Pogue St,35.788206,-78.668787,NC,3255,TRUE,2017-11-08T12:00:00,,Raleigh NC State Hillsborough St,12-hour,372,395,300,TargetExpress,EST,Eastern Std Time,UTC,-5,STR,(919) 376-2740,(919) 376-2750,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Raleigh,Wake,"4191 The Circle at North Hills St, Raleigh, NC 27609-5712",NWC I-440 & Six Forks Rd,35.836291,-78.642612,NC,1892,TRUE,2004-10-06T12:00:00,RG4,Raleigh Central,12-hour,372,395,300,,EST,Eastern Std Time,UTC,-5,STR,(919) 781-9848,(919) 714-8371,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Baytown,Harris,"4510 Garth Rd, Baytown, TX 77521-2124",NEC Garth & Baker Roads,29.771681,-94.976375,TX,887,TRUE,1994-03-09T12:00:00,RG3,Baytown,12-hour,303,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 427-0265,(281) 691-6591,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Galveston,Galveston,"6128 Broadway St, Galveston, TX 77551-1030",NWC Broadway Ave & 61st St,29.290682,-94.8403,TX,1535,TRUE,2003-03-05T12:00:00,RG3,Galveston,12-hour,303,392,300,,CST,Central Std Time,UTC,-6,STR,(409) 740-0102,(409) 539-3491,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Clear Lake Shores,Galveston,"255 Marina Bay Dr, Clear Lake Shores, TX 77565-2671",SEC FM 2094 & Hanson Rd,29.539103,-95.022659,TX,1377,TRUE,2002-03-06T12:00:00,RG3,Clear Lake Shores,12-hour,303,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 538-7626,(832) 536-3507,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Dickinson,Galveston,"1801 Gulf Fwy, Dickinson, TX 77539-3207",SEC I-45 & FM 646,29.465769,-95.085194,TX,2320,TRUE,2008-03-05T12:00:00,ESF,League City,12-hour,303,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 534-5420,(281) 534-5430,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pasadena,Harris,"5757 Fairmont Pkwy, Pasadena, TX 77505-3905",NEC Beltway 8 & Fairmont Pkwy,29.65225,-95.152497,TX,1396,TRUE,2002-07-24T12:00:00,ESF,Pasadena,12-hour,303,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 504-0143,(281) 606-4576,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Webster,Harris,"1801 W Bay Area Blvd, Webster, TX 77598-3403",SWC Bay Area Blvd & Glenwest Dr,29.53649,-95.151593,TX,1837,TRUE,2003-10-08T12:00:00,RG3,Baybrook,12-hour,303,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 819-4116,(281) 724-2079,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"8503 S Sam Houston Pkwy E, Houston, TX 77075-4857",NEC Beltway 8 & Monroe Rd,29.60213,-95.26457,TX,2494,TRUE,2009-03-04T12:00:00,RG3,Houston South,12-hour,303,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 343-8300,(713) 343-8310,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"6801 FM 1960 Rd W, Houston, TX 77069-3803",SEC FM 1960 & Cutten Rd,29.968063,-95.531155,TX,2066,TRUE,2005-10-05T12:00:00,RG3,Willowbrook,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 716-1105,(281) 377-2956,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Houston,Harris,"21515 Tomball Pkwy, Houston, TX 77070-1647",SWC Hwy 249 & Jones Rd,30.000192,-95.58411,TX,1124,TRUE,1998-10-07T12:00:00,RG3,Tomball Parkway,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 655-1427,(281) 378-2638,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Houston,Harris,"2580 Shearn St, Houston, TX 77007",SWC I-10 & Taylor St,29.774663,-95.384816,TX,2093,TRUE,2006-07-19T12:00:00,RG3,Houston Central,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 331-0376,(713) 292-5334,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00
en-US,Houston,Harris,"13250 Northwest Fwy, Houston, TX 77040-6003",NEC US 290 & Hollister Rd,29.849244,-95.502707,TX,858,TRUE,1993-10-06T12:00:00,RG3,Houston NW,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 939-7878,(713) 345-1124,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"12701 FM 1960 Rd W, Houston, TX 77065-4014",SWC FM 1960 & Eldridge Pkwy,29.919296,-95.604957,TX,2144,TRUE,2006-10-04T12:00:00,RG3,Steeplechase,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 949-2219,(281) 671-2973,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Houston,Harris,"4323 San Felipe St, Houston, TX 77027-3406",SWC San Felipe & Bancroft,29.745243,-95.453373,TX,955,TRUE,1995-03-08T12:00:00,RG3,Galleria,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 960-9608,(713) 345-1144,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"8500 Main St, Houston, TX 77025-2703",SWC S Main St & Braesmain St,29.692869,-95.418438,TX,1336,TRUE,2001-07-25T12:00:00,ESF,Houston South Central,12-hour,311,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(713) 666-0967,(713) 300-3947,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Cypress,Harris,"25901 Highway 290, Cypress, TX 77429-1099",SEC Hwy 290 & Spring-Cypress Rd,29.969864,-95.696189,TX,1894,TRUE,2004-10-06T12:00:00,RG3,Cypress,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 256-8116,(281) 746-3008,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"984 Gessner Rd, Houston, TX 77024-2505",SEC Gessner & Hwy 10,29.782473,-95.542267,TX,1435,TRUE,2003-10-08T12:00:00,RG3,Houston Memorial,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 300-0227,(713) 300-4336,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"6955 Highway 6 N, Houston, TX 77084-1313",SWC Hwy 6 & FM 529,29.877608,-95.646855,TX,993,TRUE,1995-07-19T12:00:00,RG3,Copperfield,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 550-8955,(281) 815-1264,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Houston,Harris,"300 Meyerland Plaza Mall, Houston, TX 77096-1611",SWC Loop 610 & Beechnut St,29.686678,-95.462488,TX,1975,TRUE,2005-07-20T12:00:00,RG3,Houston Meyerland,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 292-0030,(713) 292-2344,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"8605 Westheimer Rd, Houston, TX 77063-4201",SEC Westheimer Rd & Crossview Dr,29.735151,-95.517449,TX,2139,TRUE,2006-07-19T12:00:00,RG3,Westheimer,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 331-0373,(713) 292-5556,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"10801 Westheimer Rd, Houston, TX 77042-3201",SWC Westheimer & Wilcrest,29.735533,-95.568335,TX,75,TRUE,1979-10-01T12:00:00,RG3,Westchase,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(713) 782-9950,(713) 344-9395,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pearland,Brazoria,"3045 Silverlake Village St, Pearland, TX 77584-8080",SEC Rte 288 & Rte 518,29.553337,-95.384025,TX,1459,TRUE,2002-07-24T12:00:00,RG3,Pearland,12-hour,303,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(713) 436-4892,(281) 606-4483,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"2700 Eldridge Pkwy, Houston, TX 77082-6870",SWC Eldridge Rd & Westheimer Ave,29.733015,-95.626743,TX,2419,TRUE,2008-10-08T12:00:00,RG3,Houston Far West,12-hour,311,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 810-5251,(281) 810-5261,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Houston,Harris,"19955 Katy Fwy, Houston, TX 77094-1019",SEC Fry & I-10,29.782355,-95.716756,TX,907,TRUE,1994-07-20T12:00:00,RG3,Katy,12-hour,364,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 647-9191,(281) 676-6060,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Missouri City,Fort Bend,"6000 Highway 6, Missouri City, TX 77459-4163",SWC Hwy 6 & Murphy Rd,29.565628,-95.567324,TX,1359,TRUE,2001-10-10T12:00:00,RG3,Missouri City,12-hour,311,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 403-6662,(281) 969-1630,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Sugar Land,Fort Bend,"16300 Southwest Fwy, Sugar Land, TX 77479-2371",SWC US 59 & Rte 6,29.596464,-95.627224,TX,1786,TRUE,2001-03-07T12:00:00,RG3,Sugar Land,12-hour,311,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 340-0550,(281) 201-3558,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Katy,Fort Bend,"23710 Westheimer Pkwy, Katy, TX 77494-3605",NWC Grand Pkwy & Westheimer Pkwy,29.735751,-95.775786,TX,1908,TRUE,2004-07-21T12:00:00,RG3,Katy West,12-hour,364,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(281) 392-8331,(281) 712-4008,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Richmond,Fort Bend,"10241 W Grand Pkwy S, Richmond, TX 77407-2259",Grand Parkway & Harlem,29.658214,-95.71077,TX,2868,TRUE,2017-11-08T12:00:00,,Richmond Grand Pkwy SW,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(832) 586-7614,(832) 586-7624,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Rosenberg,Fort Bend,"23912 Commercial Dr, Rosenberg, TX 77471-6204",NWC US Hwy 59 & FM 762 Rd,29.547754,-95.751454,TX,2205,TRUE,2006-10-04T12:00:00,RG3,Rosenberg,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(281) 232-1240,(281) 232-1250,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Lake Jackson,Brazoria,"202 Highway 332 W, Lake Jackson, TX 77566-4013",SWC 332 & CR 856,29.050208,-95.464699,TX,882,TRUE,1993-10-06T12:00:00,RG3,Lake Jackson,12-hour,303,392,300,,CST,Central Std Time,UTC,-6,STR,(979) 299-0009,(979) 529-4166,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Temple,Bell,"3550 S General Bruce Dr, Temple, TX 76504-5133",NWC I-35 & Loop 363,31.0926,-97.3855,TX,2278,TRUE,2007-07-25T12:00:00,RG3,Temple,12-hour,306,391,300,,CST,Central Std Time,UTC,-6,STR,(254) 295-1057,(254) 295-1459,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Harker Heights,Bell,"201 E Central Texas Expy, Harker Heights, TX 76548-2747",NEC FM 2410 & US Hwy 190,31.073937,-97.66253,TX,2374,TRUE,2008-07-23T12:00:00,RG3,Harker Heights,12-hour,306,391,300,,CST,Central Std Time,UTC,-6,STR,(254) 953-5880,(254) 953-5890,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Pflugerville,Travis,"18700 Limestone Commercial Dr, Pflugerville, TX 78660-6545",SWC State Hwy 130 & State Hwy 45,30.467371,-97.598124,TX,2495,TRUE,2009-03-04T12:00:00,RG3,Pflugerville,12-hour,341,391,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(512) 687-2064,(512) 687-2074,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Georgetown,Williamson,"1021 W University Ste B3, Georgetown, TX 78628-5339",SWC State Hwy 29 & I-35,30.631512,-97.698122,TX,1982,TRUE,2005-07-20T12:00:00,RG3,Georgetown,12-hour,341,391,300,,CST,Central Std Time,UTC,-6,STR,(512) 869-3163,(512) 942-6684,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Round Rock,Travis,"121 Louis Henna Blvd, Round Rock, TX 78664-7307",SEC I-35 & FM 1325,30.4791,-97.6694,TX,1066,TRUE,1997-07-23T12:00:00,RG3,Round Rock,12-hour,341,391,300,,CST,Central Std Time,UTC,-6,STR,(512) 246-7677,(512) 362-5698,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Victoria,Victoria,"7608 NE Zac Lentz Pkwy, Victoria, TX 77904-1390",NWC Hwy 77 & Hwy 463,28.865442,-96.999353,TX,888,TRUE,1994-03-09T12:00:00,RG3,Victoria,12-hour,311,392,300,,CST,Central Std Time,UTC,-6,STR,(361) 578-3612,(361) 489-3366,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Austin,Travis,"5621 N I H 35, Austin, TX 78723-2431",NEC I-35 & Cameron Rd,30.316057,-97.70676,TX,1542,TRUE,2003-07-23T12:00:00,RG3,Austin East,12-hour,341,391,300,,CST,Central Std Time,UTC,-6,STR,(512) 651-0202,(512) 362-6037,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,0:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00
en-US,Austin,Travis,"8601 Research Blvd, Austin, TX 78758-7121",SEC Research Blvd & Ohlen Rd,30.362314,-97.715779,TX,95,TRUE,1980-10-28T12:00:00,RG3,Austin North,12-hour,341,391,300,,CST,Central Std Time,UTC,-6,STR,(512) 837-5163,(512) 362-5778,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,Bangor,Penobscot,"60 Longview Dr, Bangor, ME 04401-3629",NEC Stillwater Ave & Hogan Rd,44.842191,-68.74156,ME,1855,TRUE,2004-03-03T12:00:00,RG4,Bangor,12-hour,447,497,400,,EST,Eastern Std Time,UTC,-5,STR,(207) 945-3133,(207) 561-6704,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Wilson,Wilson,"3401 Raleigh Road Pkwy W, Wilson, NC 27896-8219",SEC Airport Rd & Raleigh Rd,35.740634,-77.965368,NC,2168,TRUE,2006-10-04T12:00:00,RG4,Wilson,12-hour,371,395,300,,EST,Eastern Std Time,UTC,-5,STR,(252) 265-4500,(252) 265-4510,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Wake Forest,Wake,"12000 Retail Dr, Wake Forest, NC 27587-7353",SWC US 1 & Hwy 98,35.97435,-78.541429,NC,1504,TRUE,2003-03-05T12:00:00,RG4,Wake Forest,12-hour,372,395,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(919) 761-1001,(919) 435-3531,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00
en-US,Raleigh,Wake,"7900 Old Wake Forest Rd, Raleigh, NC 27616-3319",SEC Old Wake Forest Rd & Triangle,35.865849,-78.567983,NC,1826,TRUE,2003-10-08T12:00:00,RG4,Raleigh NE,12-hour,372,395,300,SuperTarget,EST,Eastern Std Time,UTC,-5,STR,(919) 790-1024,(919) 714-8801,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00
en-US,Knightdale,Wake,"1000 Shoppes at Midway Dr, Knightdale, NC 27545-7313",NEC I-540 & US Hwy 64/264,35.79819,-78.509218,NC,2111,TRUE,2006-07-19T12:00:00,RG4,Knightdale,12-hour,371,395,300,,EST,Eastern Std Time,UTC,-5,STR,(919) 388-6100,(919) 388-6110,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
en-US,New Bern,Craven,"3410 Dr Martin Luther King Jr Blvd, New Bern, NC 28562-5220",NWC McCarthy Blvd & Hwy 17,35.101464,-77.09676,NC,1015,TRUE,1996-10-02T12:00:00,RG4,New Bern,12-hour,371,395,300,,EST,Eastern Std Time,UTC,-5,STR,(252) 638-2954,(252) 288-3407,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00
en-US,Erie,Erie,"6700 Peach St, Erie, PA 16509-7712",SWC Hershey Dr & US 19,42.055523,-80.094522,PA,1287,TRUE,2000-10-04T12:00:00,ENE,Erie,12-hour,170,190,100,,EST,Eastern Std Time,UTC,-5,STR,(814) 860-8511,(814) 651-9402,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00
