X.locale,Address.City,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.Subdivision,LocationMilestones.OpenDate,Market,Name,Store.StoreDistrictID,Store.StoreGroupID
en-US,Baton Rouge,East Baton Rouge Parish,"6885 Siegen Ln, Baton Rouge, LA 70809-4528",SEC Siegen Ln & I-10,30.384458,-91.061331,LA,2001-10-10T12:00:00,RG3,Baton Rouge Siegen,353,392
en-US,Evansville,Vanderburgh,"6625 E Lloyd Expy, Evansville, IN 47715-2757",SEC Lloyd Exprwy & Burkhardt,37.975406,-87.470714,IN,2002-07-24T12:00:00,RG4,Evansville,140,190
en-US,Evansville,Vanderburgh,"4000 1st Ave, Evansville, IN 47710-3614",NWC 1st Ave & Buena Vista Rd,38.015727,-87.576467,IN,1980-09-06T12:00:00,RG4,Evansville North,140,190
en-US,Cape Girardeau,Cape Girardeau,"202 Siemers Dr, Cape Girardeau, MO 63701-8419",SWC I-55 & Missouri Rte K,37.299212,-89.580194,MO,1995-07-19T12:00:00,RG1,Cape Girardeau,117,194
en-US,Louisville,Jefferson,"7311 Jefferson Blvd, Louisville, KY 40219-6178",NEC SR 1065 & Jefferson Blvd,38.145684,-85.672642,KY,2003-07-23T12:00:00,RG4,Louisville Jefferson Pavilion,168,190
en-US,Marion,Williamson,"3000 W Deyoung St, Marion, IL 62959-5553",NWC Hwy 13 & Williamson Co Pkwy,37.749039,-88.979309,IL,1991-10-09T12:00:00,EMW,Marion,117,194
en-US,Louisville,Jefferson,"3600 Mall Rd, Louisville, KY 40218-5403",SWC Bardstown Rd & Bashford Manor,38.198329,-85.670463,KY,2002-10-09T12:00:00,RG4,Bashford Manor,168,190
en-US,Louisville,Jefferson,"4640 Taylorsville Rd, Louisville, KY 40220-3530",SWC Taylorsville & Hurstbourne,38.215374,-85.594476,KY,1996-03-06T12:00:00,RG4,Jeffersontown,168,190
en-US,Louisville,Jefferson,"4174 Westport Rd, Louisville, KY 40207-2735",SEC Thierman Ln & Westport Rd,38.258636,-85.642057,KY,2009-10-07T12:00:00,RG4,St Matthews,168,190
en-US,New Albany,Floyd,"2209 State St, New Albany, IN 47150-4924",SWC State St & Captain Frank Rd,38.305507,-85.841632,IN,1980-09-06T12:00:00,RG4,New Albany,168,190
en-US,Louisville,Jefferson,"12975 Shelbyville Rd, Louisville, KY 40243-2425",NEC State Hwy 60 & Aiken Rd,38.246049,-85.514987,KY,2009-10-07T12:00:00,RG4,Middletown,168,190
en-US,Clarksville,Clark,"1125 Veterans Pkwy, Clarksville, IN 47129-2664",NWC Veterans Pkwy & Broadway St,38.327641,-85.764438,IN,2005-10-05T12:00:00,RG4,Waterford Park,168,190
en-US,Louisville,Jefferson,"4101 Towne Center Dr, Louisville, KY 40241-4146",NWC Gene Synder Fwy & Westport,38.296935,-85.557122,KY,1997-07-23T12:00:00,RG4,Springhurst,168,190
en-US,Lexington,Fayette,"131 West Reynolds Rd, Lexington, KY 40503-3599",NWC Nicholasville & Reynolds Rd,37.992925,-84.526448,KY,1989-04-26T12:00:00,RG4,Lexington,168,190
en-US,Lexington,Fayette,"1940 Pavillon Way, Lexington, KY 40509-2210",NWC I-75 & Man O' War Blvd,38.022057,-84.415147,KY,1997-10-08T12:00:00,RG4,Lexington SE,168,190
en-US,Gainesville,Alachua,"3970 SW Archer Rd, Gainesville, FL 32608-2342",NEC SW Archer Rd & Hwy 75,29.621259,-82.383618,FL,1992-03-11T12:00:00,SFL,Gainesville,324,393
en-US,Gainesville,Alachua,"250 NW 13th St, Gainesville, FL 32601-5166",NWC W University Ave & SW 13th St,29.653539,-82.338389,FL,2017-11-08T12:00:00,,Gainesville University of FL,324,393
en-US,Houma,Terrebonne Parish,"1727 Martin Luther King Jr Blvd, Houma, LA 70360-2409",NWC MLK Blvd & Enterprise Rd,29.611226,-90.756986,LA,2002-07-24T12:00:00,RG3,Houma,331,393
en-US,Lafayette,Lafayette Parish,"3225 Louisiana Ave, Lafayette, LA 70501-1406",SWC I-10 & Louisiana Ave,30.265299,-91.995832,LA,2008-03-05T12:00:00,RG3,Lafayette N,353,392
en-US,Lafayette,Lafayette Parish,"4313 Ambassador Caffery Pkwy, Lafayette, LA 70508-6703",NWC Ambsdr Caffrey Pkwy & Kaliste,30.160103,-92.049102,LA,2002-10-09T12:00:00,RG3,Lafayette,353,392
en-US,Jacksonville,Duval,"9525 Crosshill Blvd, Jacksonville, FL 32222-5812",NWC Argyle Forest Blvd & Old Middleburg,30.199232,-81.824713,FL,2007-03-07T12:00:00,SFL,Jacksonville West,315,393
en-US,Brunswick,Glynn,"200 Glynn Isle, Brunswick, GA 31525-2929",NEC Altama Ave & Golden Isles Pkwy,31.200848,-81.480392,GA,2007-07-25T12:00:00,ESE,Brunswick,315,393
en-US,Jacksonville,Duval,"6331 Roosevelt Blvd, Jacksonville, FL 32244-3303",NEC US 17 & US Naval Air Station,30.234998,-81.695184,FL,2004-07-21T12:00:00,SFL,Ortega,315,393
en-US,Yulee,Nassau,"463737 State Rd 200, Yulee, FL 32097-8652",NWC State Hwy A1A & Chester Rd,30.630008,-81.553842,FL,2006-07-19T12:00:00,SFL,Yulee,315,393
en-US,Orange Park,Clay,"1490 County Rd 220, Orange Park, FL 32003-7927",NWC US 17 & Hwy 220,30.104009,-81.707476,FL,2002-10-09T12:00:00,SFL,Fleming Island,315,393
en-US,Jacksonville,Duval,"10490 San Jose Blvd, Jacksonville, FL 32257-6207",NWC San Jose Blvd & Hartley Rd,30.188558,-81.629169,FL,2000-10-04T12:00:00,SFL,Jacksonville Mandarin,315,393
en-US,Jacksonville,Duval,"444 Monument Rd, Jacksonville, FL 32225-6429",NWC Regency Sq & Monument Rd,30.328925,-81.548558,FL,1991-11-13T12:00:00,SFL,Regency,315,393
en-US,Jacksonville,Duval,"4567 River City Dr, Jacksonville, FL 32246-7411",NWC I-295 & J Turner Butler,30.260515,-81.525011,FL,2005-03-02T12:00:00,SFL,Jacksonville St Johns,315,393
en-US,Jacksonville,Duval,"9041 Southside Blvd, Jacksonville, FL 32256-5484",NEC Southside & Deercreek Club,30.193734,-81.549105,FL,1991-10-09T12:00:00,SFL,Southside,315,393
en-US,Ocala,Marion,"2000 SW College Rd, Ocala, FL 34471-3020",NEC College Rd & 17th St,29.173759,-82.156912,FL,1993-10-06T12:00:00,SFL,Ocala,324,393
en-US,Jacksonville,Duval,"13740 Beach Blvd, Jacksonville, FL 32224-1208",SEC Hodges Blvd & Beach Blvd,30.285361,-81.456998,FL,2007-03-07T12:00:00,SFL,Jacksonville East,315,393
en-US,Jacksonville Beach,Duval,"490 Marsh Landing Pkwy, Jacksonville Beach, FL 32250-5855",SWC SR A1A & Turner Butler,30.253951,-81.390833,FL,1995-07-19T12:00:00,SFL,Jacksonville Beach,315,393
en-US,Johnson City,Washington,"2116 N Roan St, Johnson City, TN 37601-2535",SEC N Roan & Broyles,36.342907,-82.373841,TN,1995-10-04T12:00:00,ESE,Johnson City,351,395
en-US,Kingsport,Sullivan,"2626 E Stone Dr, Kingsport, TN 37660-5848",NEC US 11 W & John B. Dennis Hwy,36.551845,-82.493877,TN,2007-10-10T12:00:00,ESE,Kingsport,351,395
en-US,Lexington,Lexington,"5119 Sunset Blvd, Lexington, SC 29072-9155",SEC Rte 378 & Hope Ferry Rd,34.006787,-81.193833,SC,2007-07-25T12:00:00,ESE,Lexington,337,395
en-US,Columbia,Lexington,"134 Harbison Blvd, Columbia, SC 29212-2204",SEC Harbison & St Andrews Rds,34.066744,-81.164761,SC,1999-07-21T12:00:00,ESE,Columbia NW,337,395
en-US,Savannah,Chatham,"14065 Abercorn St, Savannah, GA 31419-1964",NWC Middleground Rd & Rte 204,31.984042,-81.175146,GA,2004-10-06T12:00:00,ESE,Savannah,350,393
en-US,Savannah,Chatham,"1907 E Victory Dr, Savannah, GA 31404-3714",SEC Harry S. Truman Pkwy & Victory Dr,32.040926,-81.068312,GA,2007-10-10T12:00:00,ESE,Savannah East,350,393
en-US,Bluffton,Beaufort,"1050 Fording Island Rd, Bluffton, SC 29910-6500",SEC US 278 & S Carolina Hwy 46,32.255069,-80.850245,SC,2000-10-04T12:00:00,ESE,Hilton Head,350,393
en-US,Anchorage,Anchorage Borough,"150 W 100th Ave, Anchorage, AK 99515-2673","SEC W 100th Ave & ""C"" Street",61.129094,-149.881696,AK,2009-10-07T12:00:00,RG1,Anchorage South,262,298
en-US,Anchorage,Anchorage Borough,"1200 N Muldoon Rd, Anchorage, AK 99504-6103",NWC Muldoon Rd & Glen Hwy,61.226817,-149.745678,AK,2008-10-08T12:00:00,RG1,Anchorage NE,262,298
en-US,Wasilla,Matanuska-Susitna Borough,"1801 E Parks Hwy, Wasilla, AK 99654-7350",NEC E Parks Hwy & Palmer-Wasilla Hwy,61.578202,-149.404066,AK,2008-10-08T12:00:00,RG1,Wasilla,262,298
en-US,Bryant,Saline,"7377 Alcoa Rd, Bryant, AR 72022-6204",SEC I-30 & Alcoa Rd,34.604255,-92.530967,AR,2006-10-04T12:00:00,RG3,Bryant,167,194
en-US,Little Rock,Pulaski,"12700 Chenal Pkwy, Little Rock, AR 72211-3360",NWC Chenal Pkwy & Markham St,34.755508,-92.414374,AR,1998-03-04T12:00:00,RG3,Little Rock West,167,194
en-US,Little Rock,Pulaski,"420 S University Ave, Little Rock, AR 72205-5246",NWC I-630 & University Avenue,34.749789,-92.345077,AR,2010-10-06T12:00:00,RG3,Little Rock Univer,167,194
en-US,North Little Rock,Pulaski,"4000 McCain Blvd, North Little Rock, AR 72116-8039",SWC McCain Blvd & Hwy 67,34.788416,-92.228336,AR,1982-07-20T12:00:00,RG3,Little Rock North,167,194
en-US,Conway,Faulkner,"501 Elsinger Blvd, Conway, AR 72032-4717",SEC I-40 & Hwy 64 East,35.086431,-92.414034,AR,2004-07-21T12:00:00,RG3,Conway,167,194
en-US,Fort Smith,Sebastian,"4001 Phoenix Ave, Fort Smith, AR 72903-6099",NWC I-540 & Phoenix Ave,35.341003,-94.388125,AR,2008-10-08T12:00:00,RG3,Fort Smith,167,194
en-US,Texarkana,Bowie,"102 Richmond Ranch Rd, Texarkana, TX 75503-1081",NWC I-30 & Ricmond Rd,33.457924,-94.092134,TX,2003-07-23T12:00:00,RG3,Texarkana,302,391
en-US,Fayetteville,Washington,"3545 N Shiloh Dr, Fayetteville, AR 72703-5359",SEC Van Asche Dr & Steele Blvd,36.1157,-94.1555,AR,2002-07-24T12:00:00,RG3,Fayetteville,167,194
en-US,Branson,Taney,"1200 Branson Hills Pkwy, Branson, MO 65616-9943",NWC US 65 & Branson Hills Pkwy,36.673721,-93.225692,MO,2006-03-01T12:00:00,RG3,Branson,167,194
en-US,Rogers,Benton,"2404 Promenade Blvd, Rogers, AR 72758-9080",SEC I-540 & Perry Rd,36.299936,-94.173146,AR,2009-03-04T12:00:00,RG3,Rogers,167,194
en-US,Bossier City,Bossier Parish,"2735 Beene Blvd, Bossier City, LA 71111-5491",NEC I-220 & Airline Dr,32.559018,-93.707071,LA,2007-07-25T12:00:00,RG3,Bossier City,353,392
en-US,Shreveport,Caddo Parish,"7110 Youree Dr, Shreveport, LA 71105-5107",SWC E 70th St & Youree Dr,32.439556,-93.719634,LA,2001-07-25T12:00:00,RG3,Shreveport,353,392
en-US,Springfield,Greene,"1825 E Primrose St, Springfield, MO 65804-6497",NWC Primrose & Glenstone,37.15155,-93.262384,MO,1996-03-06T12:00:00,RG3,Springfield,167,194
en-US,Longview,Gregg,"3092 N Eastman Rd, Longview, TX 75605-5093",NEC Hawkins Pkwy & US Hwy 259,32.548638,-94.724801,TX,2007-10-10T12:00:00,RG3,Longview,302,391
en-US,Joplin,Jasper,"3151 E 7th St, Joplin, MO 64801-5581",NEC Range Line & 7th St,37.085188,-94.474158,MO,1995-10-04T12:00:00,RG3,Joplin,167,194
en-US,Broken Arrow,Tulsa,"1150 E Hillside Dr, Broken Arrow, OK 74012-2385",NEC State Hwy 51 & N 9th St,36.066905,-95.775939,OK,2009-03-04T12:00:00,RG3,Broken Arrow,129,194
en-US,Tulsa,Tulsa,"10711 E 71st St, Tulsa, OK 74133-2522",NEC US 169 & 71st St,36.062426,-95.856368,OK,2002-03-06T12:00:00,RG3,Tulsa SE,129,194
en-US,Tulsa,Tulsa,"10019 S Memorial Dr, Tulsa, OK 74133-6103",NEC US Hwy 64 & E 101st St,36.018796,-95.884218,OK,2009-10-07T12:00:00,RG3,Tulsa South,129,194
en-US,Tulsa,Tulsa,"1701 S Yale Ave, Tulsa, OK 74112-6221",NEC Yale Ave & 21st St,36.137272,-95.920397,OK,1970-04-09T12:00:00,RG3,Tulsa,129,194
en-US,Owasso,Tulsa,"9010 N 121st East Ave, Owasso, OK 74055-5358",SWC Hwy 169 & E 96th St,36.28964,-95.843956,OK,2005-10-05T12:00:00,RG3,Owasso,129,194
en-US,Tulsa,Tulsa,"7437 S Olympia Ave W, Tulsa, OK 74132-1838",SEC US Hwy 75 & E 71st St,36.055236,-96.001883,OK,2008-03-05T12:00:00,RG3,Tulsa Hills,129,194
en-US,Tyler,Smith,"7003 S Broadway Ave, Tyler, TX 75703-4737",SWC US 69 (Broadway) & S Town,32.273429,-95.309053,TX,1999-03-03T12:00:00,RG3,Tyler,302,391
en-US,Alexandria,Rapides Parish,"2206 Memorial Dr, Alexandria, LA 71301-3611",NEC Memorial Drive & Masonic Dr,31.280318,-92.458821,LA,1982-10-13T12:00:00,RG3,Alexandria,353,392
en-US,Sherman,Grayson,"4160 Town Center Rd, Sherman, TX 75092-2567",SWC US 75 & Loy Lake Rd,33.680506,-96.612217,TX,2004-03-03T12:00:00,RG3,Sherman,302,391
en-US,Osage Beach,Miller,"919 Highway D, Osage Beach, MO 65065-3169",NEC US 54 & SR 42,38.161805,-92.604264,MO,2004-07-21T12:00:00,RG1,Osage Beach,118,194
en-US,Midwest City,Oklahoma,"7305 SE 29th St, Midwest City, OK 73110-6122",NWC I-40 & Midwest Blvd,35.437104,-97.396634,OK,2005-10-05T12:00:00,RG3,Midwest City,301,391
en-US,Edmond,Oklahoma,"1200 E 2nd St, Edmond, OK 73034-5317",SWC 2nd St & Bryant Ave,35.650501,-97.463539,OK,2002-03-06T12:00:00,RG3,Edmond,301,391
en-US,Norman,Cleveland,"1400 24th Ave NW, Norman, OK 73069-6385",NEC I-35 & Robinson St,35.236043,-97.482709,OK,2006-10-04T12:00:00,RG3,Norman,301,391
en-US,Moore,Cleveland,"720 SW 19TH ST, Moore, OK 73160-2941",SWC SW 19th St & S. Telephone Rd,35.318058,-97.50025,OK,2011-07-20T12:00:00,RG3,Moore,301,391
en-US,Oklahoma City,Oklahoma,"13924 N Pennsylvania Ave, Oklahoma City, OK 73134-6021",NEC Penn Ave & Memorial Rd,35.612882,-97.547433,OK,2002-03-06T12:00:00,RG3,Quail Springs,301,391
en-US,Oklahoma City,Oklahoma,"5400 N May Ave, Oklahoma City, OK 73112-5407",NEC NW 50th & N May Ave,35.524408,-97.564417,OK,1972-06-01T12:00:00,RG3,Oklahoma City North,301,391
en-US,Oklahoma City,Oklahoma,"8315 N Rockwell Ave, Oklahoma City, OK 73132-4220",SWC Northwest Expy & Rockwell Ave,35.556031,-97.640095,OK,2003-10-08T12:00:00,RG3,Oklahoma City NW,301,391
en-US,Yukon,Canadian,"1700 Garth Brooks Blvd, Yukon, OK 73099-6387",SWC I-40 & Garth Brooks Blvd,35.481206,-97.763445,OK,2008-10-08T12:00:00,RG3,Yukon,301,391
en-US,Mckinney,Collin,"2025 N Central Expy, Mckinney, TX 75070-2911",NWC US 75 & US 380,33.220095,-96.638182,TX,2007-10-10T12:00:00,RG3,McKinney,302,391
en-US,Allen,Collin,"150 E Stacy Rd, Allen, TX 75002-8756",SEC US Hwy 75 & Stacy Rd,33.123517,-96.662084,TX,2009-03-04T12:00:00,RG3,Allen North,302,391
en-US,Allen,Collin,"907 W McDermott Dr, Allen, TX 75013-6503",SWC US 75 & McDermott Rd,33.099539,-96.681289,TX,1999-07-21T12:00:00,RG3,Allen,302,391
en-US,McKinney,Collin,"8900 State Highway 121, McKinney, TX 75070-2917",NEC Hwy 121 & FM 2478,33.129074,-96.731176,TX,2006-10-04T12:00:00,RG3,McKinney SW,326,391
en-US,Wylie,Collin,"3440 W FM 544, Wylie, TX 75098-9408",SEC FM 544 & McCreary Rd,33.009179,-96.593495,TX,2009-07-22T12:00:00,RG3,Wylie,302,391
en-US,Frisco,Denton,"4885 Eldorado Pkwy, Frisco, TX 75033-8662",SWC Eldorado Pkwy & North Dallas Tollway,33.173605,-96.844907,TX,2007-10-10T12:00:00,RG3,Frisco North,326,391
en-US,Derby,Sedgwick,"2024 N Rock Rd, Derby, KS 67037-3752",NEC Rock Rd & 71st St,37.568922,-97.241693,KS,2008-10-08T12:00:00,RG1,Derby,129,194
en-US,Rockwall,Rockwall,"850 Steger Towne Rd, Rockwall, TX 75032-5658",SEC I-30 & Rte 740,32.894097,-96.467985,TX,1997-07-23T12:00:00,RG3,Rockwall,302,391
en-US,Plano,Collin,"120 W Parker Rd, Plano, TX 75075-2331",SWC W Parker Rd & Hwy 75,33.037404,-96.70825,TX,1978-10-02T12:00:00,RG3,Plano,326,391
en-US,Frisco,Collin,"3201 Preston Rd, Frisco, TX 75034-9446",NWC Rte 121 & Preston Rd,33.104797,-96.811982,TX,2000-07-19T12:00:00,RG3,Frisco,326,391
en-US,Garland,Dallas,"5301 N Garland Ave, Garland, TX 75040-2716",SWC Rt 190 & N Garland Rd,32.965271,-96.646699,TX,2003-03-05T12:00:00,RG3,Garland East,302,391
en-US,Rowlett,Dallas,"4701 Lakeview Pkwy, Rowlett, TX 75088-4037",NWC State Hwy 66 & Liberty Grove,32.908541,-96.558085,TX,2007-07-25T12:00:00,RG3,Rowlett,302,391
en-US,Wichita,Sedgwick,"10800 E 21st St N, Wichita, KS 67206-3542",NWC Greenwich Rd & E 21st St,37.724216,-97.211489,KS,2004-10-06T12:00:00,RG1,Wichita NE,129,194
en-US,Plano,Collin,"2200 Dallas Pkwy, Plano, TX 75093-4300",NEC Dallas N Tollway & W Park Blvd,33.030336,-96.826952,TX,2000-07-19T12:00:00,RG3,Plano West,326,391
en-US,Richardson,Dallas,"601 S Plano Rd, Richardson, TX 75081-4512",SEC Plano Rd & Belt Line Rd,32.940404,-96.697299,TX,2002-10-09T12:00:00,RG3,Richardson Sq Mall,326,391
en-US,Dallas,Dallas,"16731 Coit Rd, Dallas, TX 75248-1750",NWC N Coit Rd & W Campbell Rd,32.983052,-96.769579,TX,2000-10-04T12:00:00,RG3,North Dallas Coit Road,326,391
en-US,Lewisville,Denton,"4760 State Highway 121, Lewisville, TX 75056-2913",SEC Hwy 121 & Josey Ln,33.064037,-96.885036,TX,2009-03-04T12:00:00,RG3,Lewisville,326,391
en-US,Denton,Denton,"1801 S Loop 288, Denton, TX 76205-4801",SWC Loop 288 & Brinker Rd,33.189952,-97.098768,TX,2006-10-04T12:00:00,RG3,Denton,321,391
en-US,Belton,Cass,"1106 E North Ave, Belton, MO 64012-5104",NWC Rt 58/North Ave & Mullen Rd,38.815772,-94.516304,MO,2003-03-05T12:00:00,RG1,Belton,123,194
en-US,Mesquite,Dallas,"1629 N Town East Blvd, Mesquite, TX 75150-4105",NEC E Emporium Circle & N Town E Blvd,32.813461,-96.621577,TX,2009-10-07T12:00:00,ESF,Mesquite,302,391
en-US,Dallas,Dallas,"13131 Montfort Dr, Dallas, TX 75240-5112",NWC LBJ Fwy & Montfort Dr,32.92778,-96.813082,TX,1969-08-15T12:00:00,RG3,North Dallas,352,391
en-US,Addison,Dallas,"3730 Belt Line Rd, Addison, TX 75001-4301",SEC Belt Line Rd & Marsh Lane,32.950951,-96.853854,TX,2003-10-08T12:00:00,RG3,Addison,326,391
en-US,Dallas,Dallas,"6419 Skillman St, Dallas, TX 75231-7109",NWC Skillman St & Abrams Rd,32.86569,-96.745008,TX,2001-03-07T12:00:00,RG3,Dallas NE,352,391
en-US,Lewisville,Denton,"725 Hebron Pkwy, Lewisville, TX 75057-5001",NEC I-35 & Hebron Pkwy,33.011846,-96.971203,TX,2002-03-06T12:00:00,RG3,Vista Ridge,326,391
en-US,Wichita,Sedgwick,"7575 Maple St, Wichita, KS 67209-2013",SWC Maple St & Ridge Rd,37.678223,-97.431146,KS,2004-10-06T12:00:00,RG1,Wichita Far West,129,194
en-US,Dallas,Dallas,"6464 E NORTHWEST HWY STE 212, Dallas, TX 75214-7802",SEC NW Hwy & Skillman Ave,32.856408,-96.752703,TX,1977-07-11T12:00:00,RG3,Medallion,352,391
en-US,Overland Park,Johnson,"8101 W 151st, Overland Park, KS 66223-2113",SWC US 69 & 151st St,38.853669,-94.681994,KS,2003-10-08T12:00:00,RG1,Overland Park South,144,194
en-US,Olathe,Johnson,"20255 W 154th St, Olathe, KS 66062-7055",SEC I-35 & 151st St.,38.848948,-94.819941,KS,2003-03-05T12:00:00,RG1,Olathe South,144,194
en-US,Flower Mound,Denton,"5959 Long Prairie Rd, Flower Mound, TX 75028-2224",NWC Dixon Ln & FM 2499,33.067892,-97.083271,TX,2003-03-05T12:00:00,RG3,Flower Mound,321,391
en-US,Kansas City,Jackson,"1201 W 136th St, Kansas City, MO 64145-1647",SEC State Line Rd & 135th St,38.880085,-94.60723,MO,2003-10-08T12:00:00,RG1,Stateline,123,194
en-US,Dallas,Dallas,"9440 Marsh Ln, Dallas, TX 75220-4924",NEC Northwest Hwy & Marsh,32.862745,-96.854439,TX,1994-10-05T12:00:00,RG3,Love Field,352,391
en-US,Wichita,Sedgwick,"2727 N Maize Rd, Wichita, KS 67205-7311",NWC Maize Rd & Central Park,37.732947,-97.464818,KS,2004-10-06T12:00:00,RG1,Wichita NW,129,194
en-US,Overland Park,Johnson,"12200 Blue Valley Pkwy, Overland Park, KS 66213-2639",SWC Metcalf & 123rd St,38.908199,-94.674659,KS,1997-10-08T12:00:00,RG1,Overland Park,144,194
en-US,Dallas,Dallas,"2417 N Haskell Ave, Dallas, TX 75204-3707",NEC US 75 & Lemmon,32.804355,-96.79138,TX,1993-10-06T12:00:00,RG3,Cityplace Market,352,391
en-US,Lees Summit,Jackson,"1850 NW Chipman Rd, Lees Summit, MO 64081-3938",NWC US 50 & Chipman Rd,38.931153,-94.40894,MO,2002-03-06T12:00:00,RG1,Lees Summit,123,194
en-US,Olathe,Johnson,"15345 W 119th St, Olathe, KS 66062-1074",SEC I-35 & 119th,38.910686,-94.764408,KS,1997-07-23T12:00:00,RG1,Olathe,144,194
en-US,Irving,Dallas,"7845 N Macarthur Blvd, Irving, TX 75063-7516",SWC I-635 & MacArthur Blvd,32.913092,-96.961901,TX,1998-10-07T12:00:00,RG3,Irving North,352,391
en-US,Overland Park,Johnson,"11501 W 97th St, Overland Park, KS 66214-2289",SEC Quivira Rd & 97th St,38.950386,-94.718861,KS,2005-10-05T12:00:00,RG1,Overland Park West,144,194
en-US,Jefferson City,Cole,"735 W Stadium Blvd, Jefferson City, MO 65109-4753",SEC Stadium & Missouri,38.579381,-92.21424,MO,1995-10-04T12:00:00,RG1,Jefferson City,118,194
en-US,Kansas City,Jackson,"8509 State Line Rd, Kansas City, MO 64114-2723",NWC Ward Pkwy & 89th St.,38.972472,-94.607118,MO,2002-10-09T12:00:00,RG1,Ward Parkway,144,194
en-US,Grapevine,Tarrant,"1101 Ira E Woods Ave, Grapevine, TX 76051-4020",SEC Hwy 26 & Hwy 114,32.930631,-97.089583,TX,1993-10-06T12:00:00,RG3,Grapevine,321,391
en-US,Irving,Dallas,"3333 W Airport Fwy, Irving, TX 75062-5921",NEC Airport Frwy & Belt Line,32.839199,-96.990952,TX,1987-02-18T12:00:00,RG3,Irving,352,391
en-US,Lawrence,Douglas,"3201 S Iowa St, Lawrence, KS 66046-5205",SWC US 59 & 33rd St,38.925538,-95.263513,KS,1995-10-04T12:00:00,RG1,Lawrence,144,194
en-US,Blue Springs,Jackson,"1040 NE CORONADO, Blue Springs, MO 64014-2971",SEC I-70 & NE Adams Dairy Pkwy,39.023798,-94.248863,MO,2009-10-07T12:00:00,RG1,Blue Springs,123,194
en-US,Mission,Johnson,"6100 Broadmoor St, Mission, KS 66202-3229",NEC Shawnee Mission Pkwy & Metcalf,39.01778,-94.665331,KS,2002-10-09T12:00:00,RG1,Mission,144,194
en-US,Shawnee,Johnson,"15700 Shawnee Mission Pkwy, Shawnee, KS 66217-9321",NWC Shawnee Mission & Lackman,39.01022,-94.768077,KS,1998-03-04T12:00:00,RG1,Shawnee,144,194
en-US,Euless,Tarrant,"1401 W Glade Rd, Euless, TX 76039-5417",SWC Rte 121 & Glade Rd,32.88088,-97.104442,TX,2001-10-10T12:00:00,RG3,Euless,321,391
en-US,Independence,Jackson,"17810 E 39th St S, Independence, MO 64055-3870",NWC 39th St & Bolger Rd,39.050723,-94.369265,MO,1999-07-21T12:00:00,RG1,Independence,123,194
en-US,North Richland Hills,Tarrant,"8532 Davis Blvd, North Richland Hills, TX 76182-8300",SWC Davis Blvd & Precinct Line Rd,32.908185,-97.187652,TX,2003-03-05T12:00:00,RG3,North Richland Hills,321,391
en-US,Dallas,Dallas,"39739 LBJ Fwy, Dallas, TX 75237-3560",NEC I-20 & Wheatland Rd,32.649886,-96.863018,TX,2008-03-05T12:00:00,RG3,Dallas South,306,391
en-US,Lawton,Comanche,"2030 NW 82nd Street, Lawton, OK 73505",SWC Quanah Parker Trailway & NW 82nd Str,34.629286,-98.494914,OK,2013-07-24T12:00:00,RG3,Lawton,301,391
en-US,Columbia,Boone,"2400 Bernadette Dr, Columbia, MO 65203-4616",NWC US 740 & Worley St,38.964359,-92.376963,MO,1986-07-23T12:00:00,RG1,Columbia,118,194
en-US,Washington,Franklin,"1851 Vernaci Dr, Washington, MO 63090-6174",SWC Hwy 100 & S Point Rd,38.536581,-90.982956,MO,2007-07-25T12:00:00,RG1,Washington,118,194
en-US,Kansas City,Clay,"4375 N Chouteau Trfy, Kansas City, MO 64117-1743",SEC I-35 & Chouteau Trafficway,39.173898,-94.533073,MO,2001-10-10T12:00:00,RG1,Kansas City Chouteau,123,194
en-US,Kansas City,Wyandotte,"10900 Stadium Pkwy, Kansas City, KS 66111-8100",SEC Parallel Pkwy & 110th St,39.127235,-94.831829,KS,2006-10-04T12:00:00,RG1,KC Speedway,123,194
en-US,Kansas City,Clay,"9220 NE Barry Rd, Kansas City, MO 64157-1209",NWC State Rte 152 & I-35,39.247376,-94.463373,MO,2002-07-24T12:00:00,RG1,Liberty,123,194
en-US,Kansas City,Clay,"8420 N Madison Ave, Kansas City, MO 64155-2777",NWC US 169 & Barry Rd,39.249007,-94.595171,MO,1999-03-03T12:00:00,RG1,Kansas City North,123,194
en-US,Kansas City,Platte,"9040 N Skyview Ave, Kansas City, MO 64154-8501",NEC I-29 & Rte 152,39.257692,-94.654643,MO,2008-07-23T12:00:00,RG1,Kansas City NW,123,194
en-US,Arnold,Jefferson,"3849 Vogel Rd, Arnold, MO 63010-6201",SWC I-55 & Vogel Road,38.412647,-90.396168,MO,2000-07-19T12:00:00,RG1,Arnold,117,194
en-US,Fenton,St. Louis,"197 Gravois Bluffs Plaza Dr, Fenton, MO 63026-4013",SWC Hwy 141 & Gravois Rd,38.502843,-90.446953,MO,2001-03-07T12:00:00,RG1,Fenton,117,194
en-US,Wentzville,St. Charles,"1883 Wentzville Pkwy, Wentzville, MO 63385-3896",NWC I-70 & Wentzville Pkwy,38.81917,-90.880355,MO,2007-10-10T12:00:00,RG1,Wentzville,118,194
